5,000000E+1
1,529605E+0
1,519062E+0
1,478540E+0
1,559585E+0
1,557609E+0
1,547725E+0
1,486447E+0
1,535535E+0
1,548384E+0
1,502260E+0
1,514780E+0
1,589566E+0
1,552667E+0
1,538171E+0
1,496330E+0
1,417920E+0
1,411661E+0
1,455807E+0
1,475904E+0
1,518733E+0
1,567163E+0
1,513462E+0
1,548384E+0
1,552008E+0
1,562550E+0
1,552667E+0
1,548054E+0
1,539818E+0
1,514780E+0
1,476233E+0
1,560574E+0
1,581329E+0
1,511815E+0
1,507861E+0
1,543772E+0
1,547725E+0
1,582647E+0
1,558926E+0
1,577705E+0
1,568481E+0
1,626794E+0
1,598461E+0
1,574411E+0
1,551678E+0
1,590225E+0
1,541136E+0
1,503578E+0
1,483811E+0
1,498636E+0
1,496001E+0
1,521369E+0
1,509508E+0
1,516756E+0
1,517745E+0
1,447242E+0
1,486447E+0
1,531252E+0
1,538500E+0
1,533558E+0
1,495012E+0
1,521369E+0
1,549372E+0
1,496660E+0
1,455807E+0
1,451854E+0
1,472610E+0
1,495342E+0
1,448230E+0
1,458443E+0
1,449218E+0
1,469315E+0
1,456466E+0
1,500613E+0
1,470303E+0
1,513462E+0
1,498966E+0
1,502919E+0
1,521039E+0
1,534217E+0
1,508849E+0
1,491388E+0
1,469315E+0
1,472610E+0
1,493365E+0
1,507202E+0
1,514780E+0
1,588907E+0
1,563868E+0
1,513132E+0
1,514780E+0
1,535206E+0
1,517415E+0
1,545089E+0
1,539489E+0
1,540148E+0
1,507861E+0
1,524993E+0
1,706522E+0
2,064968E+0
2,458665E+0
2,745619E+0
2,908040E+0
3,009841E+0
3,053658E+0
3,148212E+0
3,160401E+0
3,127786E+0
3,164355E+0
3,163367E+0
3,157436E+0
3,237494E+0
3,250013E+0
3,188405E+0
3,138328E+0
3,188405E+0
3,061565E+0
2,861587E+0
2,888932E+0
2,989415E+0
3,052341E+0
3,130092E+0
3,181487E+0
3,134704E+0
3,045752E+0
2,637888E+0
2,282407E+0
1,995453E+0
1,857412E+0
1,735184E+0
1,648867E+0
1,629759E+0
1,603073E+0
1,571775E+0
1,534876E+0
1,534547E+0
1,526969E+0
1,554973E+0
1,561562E+0
1,593849E+0
1,603403E+0
1,535535E+0
1,540477E+0
1,578364E+0
1,533229E+0
1,532241E+0
1,557609E+0
1,551678E+0
1,496660E+0
1,509838E+0
1,772742E+0
2,149637E+0
2,490292E+0
2,752208E+0
2,932090E+0
3,005888E+0
3,122514E+0
3,152495E+0
2,967671E+0
2,642500E+0
2,288996E+0
2,020491E+0
1,826772E+0
1,661057E+0
1,657104E+0
1,601426E+0
1,623499E+0
1,565515E+0
1,467338E+0
1,452842E+0
1,545748E+0
1,507532E+0
1,547725E+0
1,558926E+0
1,552667E+0
1,523016E+0
1,538171E+0
1,536194E+0
1,501601E+0
1,524663E+0
1,503578E+0
1,548384E+0
1,592860E+0
1,542124E+0
1,529934E+0
1,526640E+0
1,484799E+0
1,509508E+0
1,527628E+0
1,528287E+0
1,548384E+0
1,531582E+0
1,554644E+0
1,537841E+0
1,525981E+0
1,506873E+0
1,547066E+0
1,513132E+0
1,539818E+0
1,543442E+0
1,512473E+0
1,519721E+0
1,521698E+0
1,511156E+0
1,546407E+0
1,537512E+0
1,525652E+0
1,544760E+0
1,528287E+0
1,479199E+0
1,438676E+0
1,501601E+0
1,476233E+0
1,440982E+0
1,459431E+0
1,483152E+0
1,485788E+0
1,452183E+0
1,481505E+0
1,552337E+0
1,506214E+0
1,505225E+0
1,504896E+0
1,440323E+0
1,509508E+0
1,438017E+0
1,488094E+0
1,475904E+0
1,477222E+0
1,430110E+0
1,479528E+0
1,481505E+0
1,490400E+0
1,510167E+0
1,530923E+0
1,492706E+0
1,488753E+0
1,491059E+0
1,498307E+0
1,466020E+0
1,485788E+0
1,515439E+0
1,569798E+0
1,514121E+0
1,506214E+0
1,444606E+0
1,474586E+0
1,442629E+0
1,457784E+0
1,509838E+0
1,566174E+0
1,457784E+0
1,485129E+0
1,476233E+0
1,474916E+0
1,532900E+0
1,496989E+0
1,526640E+0
1,499954E+0
1,470633E+0
1,475904E+0
1,506214E+0
1,487764E+0
1,471292E+0
1,520380E+0
1,544430E+0
1,551678E+0
1,480846E+0
1,477551E+0
1,466350E+0
1,468986E+0
1,495671E+0
1,489082E+0
1,500943E+0
1,486447E+0
1,465032E+0
1,483152E+0
1,459761E+0
1,443947E+0
1,462067E+0
1,499625E+0
1,480187E+0
1,515768E+0
1,463055E+0
1,453831E+0
1,498636E+0
1,487764E+0
1,526310E+0
1,527958E+0
1,499295E+0
1,485129E+0
1,520051E+0
1,496660E+0
1,525981E+0
1,532900E+0
1,556620E+0
1,483811E+0
1,441970E+0
1,491718E+0
1,491718E+0
1,488094E+0
1,428792E+0
1,484470E+0
1,525981E+0
1,507202E+0
1,525652E+0
1,473268E+0
1,473268E+0
1,495671E+0
1,506214E+0
1,561562E+0
1,502260E+0
1,500943E+0
1,485788E+0
1,490071E+0
1,467338E+0
1,493036E+0
1,533558E+0
1,554973E+0
1,513791E+0
1,505884E+0
1,472610E+0
1,476233E+0
1,493036E+0
1,484799E+0
1,498636E+0
1,528946E+0
1,495012E+0
1,449548E+0
1,506214E+0
1,970414E+0
2,346321E+0
2,663585E+0
2,868505E+0
3,033562E+0
3,005229E+0
3,121855E+0
3,117902E+0
3,158425E+0
3,132727E+0
3,373887E+0
3,817991E+0
4,134926E+0
4,412655E+0
4,625812E+0
4,733213E+0
4,792515E+0
4,849840E+0
4,860383E+0
4,872572E+0
4,846875E+0
4,890692E+0
4,894646E+0
4,870266E+0
4,834026E+0
4,853464E+0
4,892999E+0
5,281424E+0
5,684346E+0
5,963723E+0
5,798008E+0
5,564754E+0
5,313711E+0
5,147996E+0
5,073539E+0
4,989528E+0
4,953618E+0
4,881138E+0
4,884762E+0
4,884762E+0
4,884433E+0
4,849181E+0
4,871255E+0
4,895634E+0
4,886080E+0
4,880809E+0
4,873231E+0
4,849840E+0
4,864995E+0
4,909801E+0
4,847204E+0
4,867631E+0
4,906836E+0
4,914084E+0
4,880150E+0
4,885421E+0
4,904529E+0
4,890033E+0
4,893987E+0
4,862359E+0
4,875867E+0
4,891022E+0
4,874220E+0
4,811623E+0
4,846875E+0
4,906506E+0
4,901564E+0
4,900246E+0
4,893987E+0
4,875867E+0
4,848193E+0
4,875208E+0
4,929897E+0
4,942746E+0
4,907165E+0
4,915072E+0
4,877185E+0
4,867301E+0
4,884103E+0
4,901235E+0
4,865983E+0
4,868289E+0
4,874220E+0
4,850828E+0
4,895305E+0
4,850499E+0
4,931545E+0
4,925285E+0
4,934839E+0
4,902553E+0
4,895305E+0
4,877185E+0
4,873231E+0
4,858406E+0
4,915731E+0
4,873561E+0
4,899917E+0
4,905188E+0
4,895634E+0
4,928250E+0
4,927921E+0
4,906836E+0
4,952959E+0
4,775384E+0
4,377404E+0
3,946478E+0
3,699388E+0
3,509293E+0
3,389372E+0
3,337977E+0
3,308985E+0
3,248366E+0
3,208831E+0
3,226292E+0
3,207513E+0
3,192358E+0
3,196641E+0
3,256602E+0
3,232222E+0
3,203230E+0
3,175227E+0
