Data from Subt4__32__32.txt Node

Date: Fri Jun 07 14:39:30 CEST 2024
User: Naturwissenschaft
Spectrometer: FLMS00572
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
190,164	-5,98
190,544	-1,75
190,925	-2,25
191,306	-2,85
191,687	-1,32
192,067	-1,5
192,448	-0,41
192,829	-0,04
193,209	-0,87
193,59	-1,39
193,97	0,07
194,351	0,1
194,731	-0,71
195,112	-0,91
195,492	-0,58
195,872	-1,94
196,253	-0,13
196,633	1,65
197,013	3,95
197,393	4,82
197,773	8,2
198,154	8,01
198,534	9,36
198,914	7,94
199,294	8,01
199,674	7,94
200,054	8,24
200,434	8,06
200,814	4,79
201,194	1,28
201,573	0,69
201,953	-1,94
202,333	-3,27
202,713	-3,47
203,092	-3,31
203,472	-2,03
203,852	0,39
204,231	1,64
204,611	-0,09
204,99	1,89
205,37	3,06
205,749	7
206,129	9,99
206,508	13,47
206,887	12,84
207,267	10,83
207,646	11,16
208,025	8,67
208,405	8,13
208,784	9,04
209,163	9,42
209,542	9,27
209,921	4,74
210,3	3,32
210,679	1,3
211,058	1,13
211,437	4,38
211,816	5,1
212,195	5,24
212,574	4,54
212,952	4,14
213,331	3,76
213,71	3,67
214,089	4,8
214,467	4,67
214,846	4,52
215,225	3,46
215,603	2,93
215,982	1,03
216,36	1,34
216,739	0,76
217,117	0,65
217,495	-0,3
217,874	-2,12
218,252	-2,04
218,63	-2,73
219,009	-2,19
219,387	-1,3
219,765	-0,82
220,143	-0,6
220,521	1,11
220,899	0,46
221,277	-0,2
221,655	-1,31
222,033	1,66
222,411	3,81
222,789	4,47
223,167	5,28
223,545	5,46
223,923	6,17
224,301	5,71
224,678	6,28
225,056	7,78
225,434	9,7
225,811	10,91
226,189	8,85
226,566	5,11
226,944	6,38
227,321	4,55
227,699	4,55
228,076	3,73
228,454	5,29
228,831	2,49
229,208	1,18
229,586	-0,79
229,963	0,05
230,34	1,33
230,717	4,79
231,094	2,51
231,471	4,82
231,848	4,07
232,225	2,29
232,602	3,29
232,979	3,46
233,356	2,22
233,733	2,84
234,11	1,56
234,487	1,02
234,864	0,41
235,24	1,33
235,617	-0,78
235,994	-0,39
236,37	1,25
236,747	-0,55
237,124	1,53
237,5	2,28
237,877	1,7
238,253	1,59
238,63	3,18
239,006	2,26
239,382	2,98
239,759	3,14
240,135	2,63
240,511	3,99
240,887	3,14
241,264	1,76
241,64	4,34
242,016	5,25
242,392	5,35
242,768	4,44
243,144	5,24
243,52	4,7
243,896	5,5
244,272	6,73
244,648	5,19
245,023	6,58
245,399	7,49
245,775	6,29
246,151	6,88
246,526	5,97
246,902	4,23
247,278	0,29
247,653	0,06
248,029	-0,32
248,404	-0,64
248,78	-0,84
249,155	-1,6
249,53	-2,09
249,906	-0,63
250,281	1,32
250,656	5,24
251,032	6,95
251,407	9,27
251,782	8,94
252,157	9,5
252,532	11,01
252,907	9,81
253,282	9,06
253,657	8,19
254,032	6,55
254,407	3,75
254,782	1,03
255,157	0,69
255,532	1,66
255,907	5,6
256,281	5,38
256,656	3,99
257,031	5,94
257,405	5,35
257,78	5,4
258,155	5,48
258,529	6,32
258,904	6,38
259,278	7,17
259,652	7,15
260,027	5,76
260,401	4,75
260,775	6,1
261,15	4,97
261,524	8,13
261,898	10,01
262,272	11,44
262,646	11,19
263,021	11,83
263,395	11,12
263,769	11,13
264,143	12,19
264,517	10,42
264,89	8,39
265,264	6,8
265,638	6,43
266,012	6,61
266,386	5,57
266,76	3,5
267,133	5,06
267,507	4,63
267,88	4,99
268,254	3,01
268,628	4,65
269,001	5,56
269,375	8,49
269,748	8,21
270,121	7,23
270,495	7,81
270,868	10,29
271,241	8,74
271,615	8,81
271,988	9,6
272,361	9,93
272,734	10,69
273,107	12,16
273,48	9,69
273,853	8,26
274,226	9,05
274,599	7,68
274,972	7,14
275,345	7,28
275,718	8,29
276,091	7,51
276,464	5,92
276,836	5,44
277,209	3,37
277,582	5
277,954	6,64
278,327	5,08
278,7	7,02
279,072	8,51
279,445	7,42
279,817	5,93
280,189	4,98
280,562	6,66
280,934	7,39
281,306	8,38
281,679	7,07
282,051	6,23
282,423	5,35
282,795	5,38
283,167	4,37
283,539	6,35
283,911	4,92
284,283	5,21
284,655	5,4
