Data from Subt4__20__20.txt Node

Date: Fri Jun 07 14:39:18 CEST 2024
User: Naturwissenschaft
Spectrometer: FLMS00572
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
190,164	2,69
190,544	3,79
190,925	5,36
191,306	4,24
191,687	4,64
192,067	2,16
192,448	1,86
192,829	0,05
193,209	-0,38
193,59	-1,89
193,97	-2,26
194,351	-1,9
194,731	0,58
195,112	-1,19
195,492	-1,88
195,872	-3,05
196,253	1,32
196,633	3,39
197,013	7,73
197,393	8,85
197,773	12,03
198,154	13,13
198,534	12,48
198,914	8,59
199,294	7,61
199,674	9,69
200,054	11,51
200,434	11,15
200,814	10,44
201,194	6,06
201,573	5,28
201,953	2,22
202,333	0,82
202,713	1,07
203,092	1,29
203,472	2,12
203,852	4,42
204,231	4,92
204,611	2,97
204,99	1,5
205,37	3,18
205,749	5,77
206,129	8,19
206,508	8,67
206,887	8,89
207,267	9,38
207,646	10,4
208,025	8,27
208,405	7,49
208,784	8,23
209,163	9,83
209,542	11,2
209,921	7,67
210,3	5,67
210,679	7,79
211,058	6,89
211,437	8,04
211,816	8,7
212,195	8,22
212,574	8,3
212,952	8,85
213,331	8,72
213,71	7,84
214,089	9,23
214,467	10,23
214,846	9,3
215,225	9,75
215,603	9,52
215,982	8,47
216,36	7,6
216,739	5,54
217,117	4,32
217,495	3,11
217,874	1,82
218,252	1,63
218,63	1,01
219,009	1,06
219,387	0,76
219,765	2,07
220,143	2,27
220,521	3,78
220,899	4,68
221,277	5,03
221,655	3,09
222,033	2,76
222,411	3,82
222,789	5,03
223,167	5,04
223,545	6,13
223,923	4,86
224,301	4,9
224,678	4,13
225,056	2,54
225,434	2,81
225,811	6,05
226,189	5,05
226,566	3,47
226,944	4,6
227,321	4,52
227,699	4,48
228,076	4,36
228,454	4,07
228,831	3,78
229,208	4,8
229,586	4,27
229,963	4,17
230,34	8,06
230,717	9,94
231,094	6,41
231,471	7,13
231,848	5,26
232,225	4,24
232,602	5,78
232,979	6,17
233,356	6,4
233,733	5,56
234,11	5,35
234,487	3,3
234,864	1,93
235,24	5,52
235,617	3,34
235,994	4,52
236,37	5,68
236,747	5,07
237,124	5,01
237,5	4,8
237,877	3,63
238,253	3,22
238,63	4,6
239,006	6,83
239,382	6,95
239,759	8,87
240,135	9,01
240,511	10,39
240,887	9,56
241,264	9,3
241,64	9,59
242,016	12,1
242,392	12,48
242,768	11,87
243,144	9,91
243,52	7,52
243,896	8,24
244,272	8,14
244,648	5,65
245,023	6,82
245,399	7,18
245,775	8,33
246,151	9,44
246,526	9,56
246,902	7,89
247,278	6,1
247,653	7,07
248,029	6,75
248,404	6,56
248,78	7,18
249,155	5,32
249,53	5,2
249,906	4,19
250,281	1,97
250,656	1,89
251,032	2,85
251,407	4,02
251,782	5,14
252,157	4,13
252,532	6,12
252,907	7,12
253,282	7,24
253,657	8,89
254,032	11,27
254,407	13,71
254,782	13,4
255,157	14,35
255,532	15,84
255,907	17,51
256,281	17,67
256,656	16,74
257,031	16,8
257,405	17,84
257,78	15,81
258,155	13,11
258,529	12,38
258,904	9,52
259,278	9,26
259,652	8,83
260,027	7,55
260,401	8,51
260,775	10,41
261,15	8,83
261,524	8,15
261,898	8,49
262,272	9,6
262,646	8,34
263,021	12,05
263,395	12,14
263,769	8,91
264,143	8,73
264,517	7,15
264,89	5,91
265,264	5,13
265,638	7,21
266,012	8,02
266,386	8,36
266,76	7,66
267,133	6,74
267,507	4,61
267,88	6,96
268,254	5,45
268,628	5,33
269,001	3,5
269,375	5,15
269,748	4,53
270,121	4,56
270,495	5,17
270,868	6,29
271,241	5,46
271,615	7,78
271,988	6,25
272,361	7,37
272,734	8,26
273,107	9,48
273,48	9,12
273,853	7,29
274,226	6,57
274,599	4,41
274,972	4,95
275,345	6,67
275,718	6,78
276,091	9,51
276,464	9,11
276,836	8,41
277,209	9,01
277,582	7,97
277,954	10,38
278,327	10,01
278,7	12,26
279,072	13,11
279,445	12,04
279,817	10,89
280,189	10,99
280,562	11,21
280,934	13,47
281,306	13,56
281,679	15,36
282,051	15,17
282,423	15,36
282,795	15,73
283,167	16,52
283,539	17,96
283,911	18,36
284,283	16,68
284,655	18,56
285,027	14,83
285,399	14,74
285,771	13,93
286,143	12,05
286,515	12,39
286,886	9,51
287,258	7,41
287,63	6,12
288,001	5,26
288,373	7,01
288,745	3,55
289,116	4,75
289,488	2,27
289,859	1,6
290,23	0,03
290,602	0,77
290,973	0,39
291,344	0,94
291,716	-0,25
292,087	0,89
292,458	0,97
292,829	1,69
293,2	2,5
293,571	4,91
293,942	5,18
294,313	8,92
294,684	8,16
295,055	9,47
295,426	11,02
295,797	14,2
296,168	15,58
296,539	13,72
296,909	16,92
297,28	16,34
297,651	15,42
298,021	14,72
298,392	13,16
298,763	12,39
299,133	11,75
299,503	9,41
299,874	6,18
300,244	3,78
300,615	2,96
300,985	-0,5
301,355	0,52
301,726	0,24
302,096	0,82
302,466	2,39
302,836	3,11
303,206	5,11
303,576	4,93
303,946	6,05
304,316	7,67
304,686	10,24
305,056	12,31
305,426	11,69
305,796	12,39
306,166	12,35
306,535	10,91
306,905	11,47
307,275	10,9
307,644	13,23
308,014	14,81
308,383	14,49
308,753	12,93
309,122	13,04
309,492	12,01
309,861	11,44
310,231	12,27
310,6	11,84
310,969	11,33
311,339	11,1
311,708	9,17
312,077	7,73
312,446	8,66
312,815	7,57
313,184	5,5
313,553	7,39
313,922	10,72
314,291	11,19
314,66	13,83
315,029	13,97
315,398	13,44
315,767	14,15
316,136	11,11
316,504	10,24
316,873	12,97
317,242	12,57
317,61	11,55
317,979	9,22
318,347	8,75
318,716	4,53
319,084	5,39
319,453	5,66
319,821	6,34
320,189	10,43
320,558	9,88
320,926	9,62
321,294	11,44
321,662	11,72
322,031	10,71
322,399	11,01
322,767	14,09
323,135	12,79
323,503	13,65
323,871	13,33
324,239	12,16
324,607	11,35
324,974	12,05
325,342	11,86
325,71	12,05
326,078	13,25
326,445	13,49
326,813	11,26
327,181	10,9
327,548	11,57
327,916	11,59
328,283	10,25
328,651	10,19
329,018	8,08
329,385	7,27
329,753	7,07
330,12	4,72
330,487	3,95
330,855	6,24
331,222	5,37
331,589	4,15
331,956	2,58
332,323	2,47
332,69	4,05
333,057	4,98
333,424	4,66
333,791	5,98
334,158	6,55
334,525	6,25
334,892	4,85
335,258	5,1
335,625	6,43
335,992	7,09
336,358	8,16
336,725	8,1
337,091	7,24
337,458	9,04
337,824	7,15
338,191	7,42
338,557	7,97
338,924	8,52
339,29	11,89
339,656	10,45
340,023	10,32
340,389	10,28
340,755	9,8
341,121	10,75
341,487	8,4
341,853	9,84
342,219	10,81
342,585	10,28
342,951	10,03
