Data from Subt4__58__58.txt Node

Date: Fri Jun 07 14:39:56 CEST 2024
User: Naturwissenschaft
Spectrometer: FLMS00572
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
190,164	-7,2
190,544	-4,96
190,925	-3,56
191,306	-2,61
191,687	-2,51
192,067	-3,86
192,448	-2,62
192,829	-2
193,209	-3,47
193,59	-3,31
193,97	-2,33
194,351	-3,27
194,731	-2,72
195,112	-3,23
195,492	-2,8
195,872	-2,71
196,253	-2,05
196,633	-1,59
197,013	0,3
197,393	1,84
197,773	2,88
198,154	1,53
198,534	0,36
198,914	-1,97
199,294	-2,93
199,674	-4,31
200,054	-3,8
200,434	-3,39
200,814	-2,36
201,194	-3,94
201,573	-4,94
201,953	-6,69
202,333	-7,21
202,713	-8,3
203,092	-8,84
203,472	-8,49
203,852	-5,73
204,231	-4,78
204,611	-5,89
204,99	-7,74
205,37	-9,33
205,749	-6,21
206,129	-2,19
206,508	1,11
206,887	2,86
207,267	2,58
207,646	3,13
208,025	0,95
208,405	-0,84
208,784	-0,62
209,163	-0,39
209,542	2,83
209,921	0,02
210,3	-0,06
210,679	0,08
211,058	-0,46
211,437	4,04
211,816	4,78
212,195	5,21
212,574	5,77
212,952	7,45
213,331	7,34
213,71	6,04
214,089	7,29
214,467	6,34
214,846	5,09
215,225	4,91
215,603	0,04
215,982	-0,44
216,36	-1,36
216,739	-2,74
217,117	-2,81
217,495	-2,61
217,874	-4,32
218,252	-5,21
218,63	-5,32
219,009	-6,97
219,387	-6,73
219,765	-4,84
220,143	-5,1
220,521	-3,69
220,899	-4,61
221,277	-5,9
221,655	-6,44
222,033	-6,21
222,411	-2,73
222,789	-3,97
223,167	-1,82
223,545	-2,22
223,923	0,12
224,301	0,84
224,678	0,12
225,056	2,6
225,434	3,2
225,811	3,34
226,189	2,43
226,566	-1,18
226,944	0,92
227,321	-0,69
227,699	-0,94
228,076	-4,18
228,454	-3,94
228,831	-5,11
229,208	-4,58
229,586	-6,21
229,963	-6,7
230,34	-6,24
230,717	-4,74
231,094	-7,91
231,471	-8,32
231,848	-9,21
232,225	-8,46
232,602	-8,98
232,979	-9,85
233,356	-11,8
233,733	-9,74
234,11	-8,3
234,487	-7,12
234,864	-8,49
235,24	-6,44
235,617	-5,47
235,994	-4,39
236,37	-2,96
236,747	-3,22
237,124	-1,02
237,5	-2,2
237,877	-3,11
238,253	-3,85
238,63	-4,13
239,006	-1,65
239,382	-1,83
239,759	-2,14
240,135	-2,71
240,511	-3,67
240,887	-5,36
241,264	-4,31
241,64	-3,88
242,016	-3,06
242,392	-2,99
242,768	-3,16
243,144	-5,11
243,52	-5,73
243,896	-6,32
244,272	-2,39
244,648	-3,35
245,023	-1,46
245,399	-1,8
245,775	-0,15
246,151	0,15
246,526	0,15
246,902	0,91
247,278	-0,71
247,653	-0,68
248,029	2,85
248,404	1,52
248,78	2,81
249,155	1,01
249,53	-0,61
249,906	0,45
250,281	0,37
250,656	2,35
251,032	2,74
251,407	5,53
251,782	5,83
252,157	3,39
252,532	3,45
252,907	3,06
253,282	3,3
253,657	4,48
254,032	5,07
254,407	6,02
254,782	4,33
255,157	2,97
255,532	1,96
255,907	3,07
256,281	3,9
256,656	3,11
257,031	4,21
257,405	4,33
257,78	4,51
258,155	2,27
258,529	2,53
258,904	1,64
259,278	2,49
259,652	2
260,027	2,01
260,401	0,82
260,775	2,76
261,15	1,86
261,524	3,68
261,898	1,91
262,272	3,06
262,646	-0,2
263,021	0,17
263,395	0,46
263,769	-1,51
264,143	-0,07
264,517	0,24
264,89	-2,15
265,264	-5,29
265,638	-4,21
266,012	-3,37
266,386	-4,44
266,76	-3,55
267,133	-1,35
267,507	-0,4
267,88	1,25
268,254	-0,2
268,628	-1,34
269,001	0,14
269,375	2,99
269,748	3,07
270,121	4,06
270,495	5,59
270,868	6,08
271,241	3,5
271,615	1,58
271,988	1,43
272,361	-0,51
272,734	1,94
273,107	1,47
273,48	1,75
273,853	0,51
274,226	-0,06
274,599	-0,75
274,972	0,94
275,345	1,79
275,718	2,95
276,091	4,97
276,464	6,06
276,836	6,12
277,209	5,87
277,582	4,67
277,954	4,98
278,327	2,73
278,7	3,89
279,072	2,08
279,445	2,32
279,817	1,75
280,189	0,74
280,562	1,19
280,934	-0,91
281,306	-0,89
281,679	-0,52
282,051	0,29
282,423	-1,01
282,795	-1,57
283,167	0,16
283,539	1,12
283,911	-0,13
284,283	-0,72
284,655	-1,58
285,027	-0,28
285,399	-0,91
285,771	-0,82
286,143	-3,55
286,515	-0,22
286,886	-1,32
287,258	-5,05
287,63	-5,42
288,001	-5,59
288,373	-3,5
288,745	-4,52
289,116	-6,04
289,488	-7,38
289,859	-6,84
290,23	-6,59
290,602	-5,53
290,973	-7,01
291,344	-1,37
291,716	-3,99
292,087	-2,86
292,458	-1,86
292,829	-1,25
293,2	0,24
293,571	2,17
293,942	1,17
294,313	3,02
294,684	3,65
295,055	6,03
295,426	5,86
295,797	10,08
296,168	10,77
296,539	8,31
296,909	10,7
297,28	10,29
297,651	10
298,021	10,83
298,392	10,74
298,763	7,15
299,133	6,94
299,503	2,87
299,874	-0,14
300,244	-0,6
300,615	-1,82
300,985	-4,09
301,355	-2,95
301,726	-2,55
302,096	-2,35
302,466	-2,94
302,836	-0,54
303,206	-0,96
303,576	1,43
303,946	1,81
304,316	1,6
304,686	3,22
305,056	3,61
305,426	1,21
305,796	0,18
306,166	-0,36
306,535	-0,28
306,905	-1,68
307,275	-1,86
307,644	-4,3
308,014	-2,14
308,383	-1,82
308,753	-2,31
309,122	-2,96
309,492	-2,67
309,861	-2,16
310,231	-1,84
310,6	-1,67
310,969	-2,22
311,339	-2,21
311,708	-2,06
312,077	-4,25
312,446	-3,69
312,815	-4,02
313,184	-3,31
313,553	-1,73
313,922	0,05
314,291	0,19
314,66	1,68
315,029	4,02
315,398	4,63
315,767	6,17
316,136	5,72
316,504	6,33
316,873	8,18
317,242	6,32
317,61	5,87
317,979	4,74
318,347	4,85
318,716	1,14
319,084	0,08
319,453	-1,88
319,821	-1,94
320,189	-0,07
320,558	-0,84
320,926	-3,89
321,294	-2,06
321,662	-2,79
322,031	-3,46
322,399	-3,77
322,767	-0,35
323,135	-0,01
323,503	1,25
323,871	1,75
324,239	-0,18
324,607	-0,62
324,974	3,41
325,342	4,14
325,71	4,04
326,078	4,63
326,445	6,21
326,813	3,71
327,181	2,05
327,548	1,98
327,916	2,54
328,283	1,71
328,651	2,22
329,018	-2,36
329,385	-1,29
329,753	-1,57
330,12	-2,73
330,487	-4,28
330,855	-3,31
331,222	-4,96
331,589	-4,7
331,956	-5,85
332,323	-5,39
332,69	-5,1
333,057	-2,71
333,424	-6,07
333,791	-4,14
334,158	-5,59
334,525	-5,45
334,892	-5,48
335,258	-4,44
335,625	-3,39
335,992	-3,1
336,358	-4,2
336,725	-5,24
337,091	-5,96
337,458	-3,56
337,824	-5,96
338,191	-5,1
338,557	-5,18
338,924	-5,38
339,29	-3,67
339,656	-4,68
340,023	-6,79
340,389	-4,1
340,755	-3,7
341,121	-3,77
341,487	-4,15
341,853	-2,11
342,219	0,4
342,585	1,39
342,951	1,42
343,317	1,76
343,683	1,58
344,049	2,97
344,415	2,97
344,78	1,81
345,146	4,16
345,512	4,14
345,877	4,25
346,243	3,52
346,608	3,38
346,974	4,29
347,339	5,36
347,705	7,24
348,07	8,25
348,436	10,84
348,801	11,99
349,166	10,98
349,531	12,03
349,897	12,84
350,262	13,21
350,627	12,43
350,992	11,87
351,357	11,57
351,722	9,4
352,087	8,08
352,452	3,19
352,817	0,31
353,181	0,15
353,546	-1,75
353,911	-3,31
354,276	-3,01
354,64	-3,04
355,005	-3,15
355,37	-3,29
355,734	-3,43
356,099	-3,55
356,463	-1,61
356,828	1,71
357,192	1,01
357,556	0,52
357,921	1,02
358,285	-0,98
358,649	-0,65
359,013	0,74
359,378	1,15
359,742	2,62
360,106	3,82
360,47	2,79
360,834	1,91
361,198	2,12
361,562	3,28
361,926	2,75
362,289	4,21
362,653	3,73
363,017	0,99
363,381	-1,02
363,744	-0,26
364,108	0,5
364,472	0,25
364,835	0,94
365,199	1,35
365,562	0,53
365,926	-1,54
366,289	-3,1
366,652	-1,02
367,016	0,2
367,379	0,71
367,742	-1,33
368,105	-2,91
368,469	-2,28
368,832	-2,21
369,195	-1,44
369,558	-2,93
369,921	-1,97
370,284	-1,12
370,647	-2,42
371,01	-2,41
371,372	-4,22
371,735	-4,79
372,098	-5,77
372,461	-6,73
372,823	-7,67
373,186	-8,29
373,549	-5,35
373,911	-5,64
374,274	-5,71
374,636	-7,72
374,999	-9,94
375,361	-7,89
375,723	-5,79
376,086	-4,53
376,448	-5,31
376,81	-6,43
377,172	-6,75
377,535	-6,84
377,897	-8,19
378,259	-7,81
378,621	-6,71
378,983	-4,55
379,345	-3,94
379,707	-5,51
380,068	-4,88
380,43	-1,69
380,792	0,47
381,154	0,29
381,516	-0,41
381,877	1,56
382,239	2,18
382,6	3,82
382,962	4,57
383,323	5,4
383,685	5,52
384,046	2,2
384,408	1,89
384,769	0,57
385,13	0,49
385,492	0,1
385,853	0,61
386,214	1,32
386,575	-1,1
386,936	-3,82
387,297	-5,94
387,658	-3,13
388,019	1,8
388,38	1,98
388,741	2,07
389,102	2,01
389,463	5,47
389,823	6,82
390,184	4,53
390,545	7,56
390,906	7,6
391,266	9,86
391,627	6,86
391,987	5,46
392,348	6,06
392,708	6,27
393,069	6,76
393,429	1,96
393,789	2,97
394,15	2,7
394,51	2,08
394,87	2,82
395,23	1,14
395,59	0,66
395,95	-2,61
396,31	-3,87
396,67	-2,05
397,03	-0,5
397,39	2,44
397,75	-0,99
398,11	-1,64
398,47	-3,91
398,829	-2,43
399,189	-2,82
399,549	1,47
399,908	5,2
400,268	3,99
400,627	2,79
400,987	1,43
401,346	-0,05
401,706	5,65
402,065	12,22
402,424	26,31
402,784	58,56
403,143	146,1
403,502	329,95
403,861	568,27
404,221	750,95
404,58	861,23
404,939	924,38
405,298	956,39
405,657	963,76
406,015	962,75
406,374	953,16
406,733	920,94
407,092	835,04
407,451	649,17
407,809	409,42
408,168	226,73
408,527	117,26
408,885	51,98
409,244	21,2
409,602	9,2
409,961	6,02
410,319	3,2
410,678	4,46
411,036	3,29
411,394	2,42
411,752	4,08
412,111	7,49
412,469	6,22
412,827	9,87
413,185	9,5
413,543	9,36
413,901	9,5
414,259	9,33
414,617	10,27
414,975	11,27
415,333	9,61
415,69	6,6
416,048	3,94
416,406	5,43
416,763	3,77
417,121	4,37
417,479	6,21
417,836	5,75
418,194	6,25
418,551	5,01
418,909	4,62
419,266	7,64
419,623	11,92
419,981	14,71
420,338	14,09
420,695	16,33
421,052	15,74
421,409	13,62
421,766	15,34
422,123	12,26
422,48	12,66
422,837	13,48
423,194	11,98
423,551	8
423,908	6,06
424,265	6,71
424,621	5,28
424,978	5,43
425,335	8,53
425,691	7,83
426,048	12,35
426,404	12,9
426,761	12,38
427,117	12,81
427,474	15,9
427,83	14,1
428,186	13,97
428,543	13,85
428,899	14,46
429,255	13,05
429,611	12,44
429,967	12,65
430,323	11,7
430,679	11,68
431,035	14,95
431,391	15,9
431,747	19,15
432,103	20,33
432,459	22,42
432,815	23,44
433,17	25,58
433,526	26,9
433,882	27,45
434,237	28,35
434,593	31,91
434,948	29,74
435,304	29,23
435,659	28,04
436,014	27,72
436,37	28,9
436,725	27,49
437,08	26,58
437,436	26,52
437,791	25,5
438,146	25,17
438,501	22,71
438,856	21,98
439,211	21,61
439,566	22,98
439,921	24,41
440,276	24,5
440,63	26,44
440,985	27,49
441,34	28,75
441,695	29,58
442,049	29,48
442,404	29,41
442,758	29,64
443,113	30,86
443,467	32,42
443,822	31,54
444,176	28,99
444,531	29,72
444,885	28,47
445,239	29,89
445,593	29,23
445,948	30,22
446,302	31,98
446,656	37,38
447,01	38,73
447,364	37,75
447,718	36,47
448,072	36,14
448,426	37,06
448,779	38,97
449,133	36,3
449,487	37,43
449,841	37,89
450,194	39,07
450,548	37,19
450,902	37,01
451,255	39,08
451,609	43,37
451,962	45,47
452,315	44,73
452,669	43,49
453,022	46,57
453,375	45,32
453,729	45,13
454,082	46,7
454,435	47,29
454,788	46,25
455,141	46,32
455,494	45,9
455,847	44,8
456,2	45,74
456,553	47,42
456,906	46,7
457,258	48,59
457,611	49,24
457,964	47,2
458,316	47,26
458,669	49,31
459,022	47,69
459,374	44,64
459,727	46,98
460,079	42,12
460,432	41,63
460,784	42,05
461,136	42,39
461,488	43,19
461,841	42,59
462,193	43,67
462,545	43,09
462,897	45,25
463,249	48,96
463,601	48,45
463,953	54,71
464,305	57,72
464,657	58,31
465,009	58,37
465,361	58,46
465,712	60,87
466,064	60,18
466,416	60,08
466,767	60,37
467,119	60,95
467,47	63,13
467,822	62,54
468,173	60,82
468,525	62,14
468,876	64,08
469,227	66,2
469,579	65,98
469,93	65,71
470,281	65,65
470,632	66,44
470,983	64,88
471,334	64,09
471,685	65,23
472,036	65,07
472,387	65,59
472,738	65,53
473,089	62,27
473,44	60,41
473,79	60,06
474,141	59,18
474,492	60,01
474,842	62,57
475,193	64,92
475,543	65,28
475,894	65,99
476,244	66,7
476,595	66,28
476,945	69,77
477,295	74,91
477,645	77,3
477,996	83,03
478,346	81,04
478,696	80,96
479,046	79,75
479,396	80,6
479,746	84,25
480,096	81,99
480,446	83,74
480,796	85,16
481,145	84,95
481,495	84,37
481,845	83,78
482,195	84,37
482,544	84
482,894	86,8
483,243	87,65
483,593	84,44
483,942	86,63
484,292	86,11
484,641	84,68
484,99	84,11
485,34	85,77
485,689	83,87
486,038	87,73
486,387	87,97
486,736	85,99
487,085	86,34
487,434	89,89
487,783	90,54
488,132	94,73
488,481	97,19
488,83	98,14
489,179	97,58
489,527	101,66
489,876	101,87
490,225	105,71
490,573	106,33
490,922	108,26
491,27	110,45
491,619	112,5
491,967	112,26
492,316	113,26
492,664	116,6
493,012	119,66
493,361	118,4
493,709	118,99
494,057	120,33
494,405	124,63
494,753	127,53
495,101	126,74
495,449	128,72
495,797	130,74
496,145	134,02
496,493	137,05
496,84	140,09
497,188	145,55
497,536	151,52
497,884	154,44
498,231	158,66
498,579	161,77
498,926	168,73
499,274	176,73
499,621	182,51
499,969	188,43
500,316	195,43
500,663	203,22
501,01	210,01
501,358	217,24
501,705	226,6
502,052	234,78
502,399	245,19
502,746	257,03
503,093	267,26
503,44	281,14
503,787	295,25
504,134	306,78
504,481	321,81
504,827	338,89
505,174	357,29
505,521	378,25
505,867	399,56
506,214	423,42
506,56	445,07
506,907	468,25
507,253	494,37
507,6	522,22
507,946	552,04
508,292	581,96
508,639	613,79
508,985	648,12
509,331	683,05
509,677	722,57
510,023	761,25
510,369	803,14
510,715	848,42
511,061	891,48
511,407	934,22
511,753	979,55
512,099	1027,15
512,444	1077,01
512,79	1123,64
513,136	1171,17
513,481	1216,9
513,827	1265,3
514,172	1311,38
514,518	1356,06
514,863	1403,62
515,209	1451,26
515,554	1498,73
515,899	1542,02
516,245	1584,13
516,59	1621,38
516,935	1660,83
517,28	1696,9
517,625	1725,68
517,97	1754,78
518,315	1779,09
518,66	1801,39
519,005	1820,09
519,35	1831,36
519,695	1843,48
520,039	1848,04
520,384	1853,07
520,729	1849,14
521,073	1847,37
521,418	1842,79
521,762	1832,24
522,107	1820,16
522,451	1802,35
522,796	1781,06
523,14	1762,12
523,484	1739,78
523,829	1715,5
524,173	1692,6
524,517	1668,9
524,861	1637,94
525,205	1606,37
525,549	1576,95
525,893	1548,83
526,237	1519,39
526,581	1491,72
526,925	1459,71
527,269	1431,69
527,612	1401,26
527,956	1369,79
528,3	1342,57
528,643	1314,42
528,987	1288,25
529,33	1263,87
529,674	1239,12
530,017	1215,34
530,36	1193,56
530,704	1171,44
531,047	1146,69
531,39	1129,36
531,733	1112,85
532,077	1090,47
532,42	1072,69
532,763	1053,46
533,106	1035,54
533,449	1016,81
533,792	1002,64
534,134	983,76
534,477	970,19
534,82	955,4
535,163	940,29
535,505	923,12
535,848	911,02
536,191	896,58
536,533	884,96
536,876	873,52
537,218	862,55
537,56	850,66
537,903	841,59
538,245	831,7
538,587	821,23
538,93	810,08
539,272	800,93
539,614	790,85
539,956	782,07
540,298	773,16
540,64	763,39
540,982	755,6
541,324	747,63
541,666	738,87
542,007	730,26
542,349	725,57
542,691	719,4
543,032	712,63
543,374	706,06
543,716	703,42
544,057	702,82
544,398	701,01
544,74	699,21
545,081	695,03
545,423	690,91
545,764	687,93
546,105	685,17
546,446	683,65
546,787	683
547,128	684,6
547,469	683,69
547,81	682,36
548,151	680,82
548,492	677
548,833	679,55
549,174	685,9
549,515	688,78
549,855	688,07
550,196	692,25
550,537	696,85
550,877	697,56
551,218	700,98
551,558	703,97
551,899	708,43
552,239	714,97
552,579	719,86
552,92	724,57
553,26	730,81
553,6	737,6
553,94	743,58
554,28	751,21
554,62	760,5
554,96	770,54
555,3	780,19
555,64	790,09
555,98	800,76
556,32	809,75
556,66	820,63
556,999	836,17
557,339	851,2
557,679	867,27
558,018	881,22
558,358	898,31
558,697	915,07
559,037	933,58
559,376	953,65
559,715	974,85
560,055	1000,59
560,394	1023,52
560,733	1048,13
561,072	1076,2
561,411	1105,23
561,75	1139,39
562,089	1174,71
562,428	1213,99
562,767	1256,22
563,106	1298,82
563,445	1345,39
563,784	1391,47
564,122	1445,56
564,461	1501,47
564,8	1561,9
565,138	1625,61
565,477	1694,01
565,815	1766,77
566,154	1842,72
566,492	1923,21
566,83	2011,48
567,169	2101,21
567,507	2200,69
567,845	2305,69
568,183	2416,85
568,521	2533,5
568,859	2657,49
569,197	2781,91
